t_rel_s,vdd_cpu_gpu_cv_mw,vdd_in_mw,vdd_soc_mw,temp_cpu_c,temp_gpu_c,temp_soc0_c,temp_soc1_c,temp_soc2_c,temp_tj_c,gpu_util_pct,gpu_mhz,emc_util_pct,emc_mhz,ram_used_mb
0.0,1550,6319,2424,50.968,52.125,50.437,51.125,49.718,52.125,0,914,1,3199,2971
0.214,1391,6160,2424,50.656,52.218,50.468,50.937,49.687,52.218,0,915,1,3199,2971
0.428,1430,6200,2424,50.687,51.968,50.468,50.843,49.75,51.968,0,914,1,3199,3007
0.643,2063,7153,2579,51.187,52.5,50.5,51.062,49.687,52.5,96,897,2,3199,3150
0.857,3553,9373,2926,51.5,53.125,50.468,51.062,50.0,53.125,96,904,5,3199,3150
1.071,4454,10701,3119,51.437,53.656,50.656,51.062,50.218,53.656,96,904,7,3199,3150
1.285,4998,11511,3232,51.437,53.5,50.593,51.031,50.218,53.5,96,904,9,3199,3150
1.498,5304,11984,3306,51.937,53.531,50.468,51.125,50.25,53.531,96,904,11,3199,3150
1.712,5501,12260,3345,51.812,53.656,50.75,51.0,50.437,53.656,96,904,13,3199,3150
1.925,5610,12398,3384,51.656,54.125,50.75,51.031,50.531,54.125,96,904,14,3199,3150
2.138,5649,12477,3384,51.781,53.968,50.781,51.25,50.562,53.968,96,905,15,3199,3150
2.351,5727,12634,3384,52.062,53.75,50.968,51.187,50.562,53.75,96,905,16,3199,3150
2.566,5767,12634,3384,51.968,54.156,50.875,51.187,50.625,54.156,96,904,17,3199,3150
2.779,5727,12634,3384,51.843,53.937,50.875,51.343,50.656,53.937,96,904,17,3199,3150
2.992,5767,12673,3384,52.406,53.937,51.156,51.312,50.687,53.937,96,904,18,3199,3150
3.205,5767,12713,3384,52.218,54.187,51.0,51.25,50.812,54.187,96,904,19,3199,3151
3.419,5806,12752,3384,52.031,54.375,50.968,51.437,50.843,54.375,96,904,19,3199,3150
3.632,5806,12713,3384,52.093,54.125,51.187,51.375,50.968,54.125,96,905,19,3199,3149
3.847,5806,12713,3384,52.062,54.062,51.031,51.312,50.937,54.062,96,905,20,3199,3149
4.06,5767,12713,3384,52.625,54.375,51.031,51.437,50.937,54.375,96,903,20,3199,3149
4.273,5767,12713,3424,52.218,54.125,51.0,51.5,50.937,54.125,96,904,20,3199,3149
4.486,5767,12713,3384,52.25,54.687,51.218,51.5,51.031,54.687,96,904,20,3199,3149
4.7,5767,12673,3384,52.25,54.375,51.125,51.437,51.093,54.218,96,904,20,3199,3149
4.913,5806,12752,3384,52.562,54.5,51.125,51.625,51.093,54.5,96,904,20,3199,3149
5.127,5767,12713,3384,52.468,54.343,51.281,51.562,51.093,54.343,96,904,21,3199,3149
5.34,5767,12713,3384,52.312,54.75,51.25,51.531,51.156,54.75,96,904,21,3199,3147
5.553,5806,12713,3384,52.781,54.593,51.156,51.656,51.218,54.593,96,904,21,3199,3147
5.766,5767,12673,3384,52.625,54.343,51.343,51.593,51.156,54.343,96,904,21,3199,3147
5.979,5767,12713,3384,52.5,54.843,51.281,51.75,51.218,54.843,96,904,21,3199,3147
6.191,5806,12713,3424,52.531,54.562,51.25,51.687,51.343,54.562,96,905,21,3199,3147
6.406,5806,12713,3384,52.906,54.625,51.437,51.625,51.187,54.625,96,904,21,3199,3147
6.62,5806,12713,3384,52.593,54.468,51.406,51.562,51.343,54.468,96,904,21,3199,3147
6.833,5806,12713,3384,52.531,54.843,51.406,51.781,51.312,54.843,96,905,21,3199,3147
7.047,5806,12673,3384,52.593,54.625,51.5,51.718,51.312,54.625,96,904,21,3199,3147
7.26,5806,12713,3424,52.625,54.468,51.437,51.718,51.437,54.468,96,905,21,3199,3147
7.473,5806,12713,3424,53.062,54.812,51.406,51.875,51.375,54.812,96,906,21,3199,3147
7.687,5806,12673,3384,52.843,54.906,51.406,51.781,51.437,54.906,96,905,21,3199,3147
7.9,5806,12713,3424,52.687,54.75,51.562,51.75,51.562,54.75,96,904,21,3199,3147
8.114,5806,12713,3424,52.656,54.625,51.531,52.031,51.437,54.625,96,904,21,3199,3147
8.328,5806,12713,3424,52.968,55.0,51.406,51.906,51.5,55.0,96,905,21,3199,3147
8.54,5806,12752,3424,52.906,54.687,51.593,51.875,51.437,54.687,96,904,21,3199,3147
8.754,5806,12792,3424,52.781,55.187,51.625,52.062,51.562,55.187,96,905,21,3199,3147
8.967,5806,12752,3424,53.218,54.968,51.5,51.968,51.531,54.968,96,904,21,3199,3147
9.18,5806,12752,3424,52.968,54.812,51.75,51.875,51.656,54.812,96,905,21,3199,3145
9.395,5806,12752,3418,52.781,54.812,51.562,51.937,51.656,54.812,96,904,21,3199,3145
