t_rel_s,vdd_cpu_gpu_cv_mw,vdd_in_mw,vdd_soc_mw,temp_cpu_c,temp_gpu_c,temp_soc0_c,temp_soc1_c,temp_soc2_c,temp_tj_c,gpu_util_pct,gpu_mhz,emc_util_pct,emc_mhz,ram_used_mb
0.0,1547,6319,2424,50.5,51.437,50.343,50.75,49.437,51.437,0,914,1,3199,3034
0.214,1391,6120,2424,50.437,51.406,50.218,50.687,49.5,51.406,0,914,1,3199,3034
0.427,1430,6200,2464,50.5,51.781,50.093,50.593,49.437,51.781,0,914,1,3199,3062
0.642,1391,6239,2464,50.75,51.5,50.093,50.75,49.406,51.5,0,915,1,3199,3088
0.855,2689,8160,2733,50.718,52.656,50.25,50.687,49.5,52.656,98,896,3,3199,3207
1.068,4447,10780,3119,50.718,53.406,50.25,50.843,49.781,53.406,98,906,6,3199,3207
1.282,5492,12359,3345,50.812,53.781,50.281,50.812,49.937,53.781,98,906,9,3199,3207
1.495,6110,13242,3458,51.406,53.656,50.5,50.75,50.093,53.656,98,905,12,3199,3207
1.709,6501,13910,3570,51.218,53.656,50.531,50.718,50.312,53.656,98,905,14,3199,3207
1.923,6725,14201,3609,51.312,54.125,50.437,50.937,50.343,54.125,98,904,16,3199,3207
2.137,6843,14358,3648,51.875,54.25,50.468,50.937,50.343,54.25,98,906,17,3199,3207
2.351,6960,14515,3648,51.468,54.218,50.718,50.937,50.468,54.218,98,906,19,3199,3207
2.566,7105,14712,3681,51.718,54.281,50.718,50.843,50.562,54.281,98,905,20,3199,3208
2.781,7105,14751,3681,51.468,54.125,50.687,51.062,50.687,54.125,98,906,21,3199,3208
2.994,7105,14751,3681,51.843,54.562,50.718,51.062,50.718,54.562,98,906,22,3199,3208
3.207,7105,14751,3681,51.593,54.343,50.812,51.062,50.75,54.343,98,906,22,3199,3208
3.421,7066,14672,3681,51.625,54.562,50.812,51.312,50.843,54.562,98,905,23,3199,3208
3.634,7105,14712,3681,52.218,54.312,50.781,51.218,50.906,54.312,98,907,23,3199,3212
3.847,7105,14712,3681,52.0,54.718,51.0,51.187,50.906,54.718,98,907,24,3199,3212
4.062,7066,14672,3681,51.875,54.625,50.937,51.312,50.875,54.625,98,905,24,3199,3212
4.275,7105,14712,3681,52.062,54.5,50.968,51.343,51.062,54.5,98,906,24,3199,3212
4.488,7066,14672,3681,51.937,54.812,51.062,51.218,51.062,54.812,98,906,24,3199,3212
4.702,7066,14712,3681,52.125,55.0,51.125,51.25,50.968,55.0,98,905,25,3199,3212
4.915,7105,14751,3681,52.281,54.781,51.062,51.437,51.062,54.781,98,906,25,3199,3212
5.128,7066,14712,3681,52.156,54.687,51.25,51.343,51.156,54.687,98,906,25,3199,3212
5.342,7105,14712,3681,52.031,55.062,51.187,51.375,51.218,55.062,98,906,25,3199,3212
