t_rel_s,vdd_cpu_gpu_cv_mw,vdd_in_mw,vdd_soc_mw,temp_cpu_c,temp_gpu_c,temp_soc0_c,temp_soc1_c,temp_soc2_c,temp_tj_c,gpu_util_pct,gpu_mhz,emc_util_pct,emc_mhz,ram_used_mb
7.231,3401,8769,2099,47.031,48.562,46.875,46.875,45.906,48.562,99,602,28,2133,2814
7.348,3401,8769,2099,47.062,48.656,46.812,46.812,45.875,48.656,99,603,28,2133,2814
7.464,3401,8769,2099,47.125,48.625,46.875,46.843,45.906,48.625,99,602,28,2133,2814
7.579,3401,8769,2099,46.781,48.656,46.812,46.812,45.906,48.656,99,601,28,2133,2814
7.694,3401,8808,2099,46.875,48.562,47.093,47.093,45.843,48.562,99,602,28,2133,2814
7.81,3401,8808,2099,46.875,48.531,47.093,46.812,46.0,48.531,99,601,28,2133,2814
7.926,3401,8769,2099,46.968,48.656,47.125,47.125,45.875,48.656,99,604,28,2133,2814
8.041,3401,8769,2099,46.937,48.531,47.031,47.062,46.0,48.531,99,602,28,2133,2814
8.157,3401,8808,2099,46.812,49.0,47.062,47.125,46.062,49.0,99,602,28,2133,2814
8.272,3401,8808,2099,46.875,48.781,47.093,47.093,46.031,48.625,99,602,28,2133,2814
8.387,3441,8808,2099,46.843,48.687,46.937,47.062,46.062,49.0,99,601,28,2133,2814
8.501,3401,8769,2099,46.781,48.812,47.031,47.031,46.031,48.812,99,601,28,2133,2814
8.616,3401,8769,2099,46.687,48.781,47.0,47.0,46.0,48.781,99,602,28,2133,2814
8.73,3401,8769,2099,47.062,48.656,47.093,46.906,46.031,48.656,99,601,28,2133,2814
8.846,3401,8769,2099,47.125,49.093,46.968,46.968,46.062,49.093,99,601,28,2133,2814
8.961,3401,8755,2099,47.218,48.843,47.0,46.968,46.062,48.843,99,601,28,2133,2814
9.077,3401,8769,2099,47.125,49.218,47.0,46.906,46.031,49.218,99,602,28,2133,2814
9.192,3401,8808,2099,46.937,49.031,46.906,46.937,46.062,49.031,99,601,28,2133,2814
9.31,3401,8769,2099,47.062,49.187,47.062,47.062,46.093,49.187,99,602,28,2133,2814
9.425,3401,8769,2099,47.031,48.937,47.0,46.968,46.062,48.937,99,601,28,2133,2814
9.541,3401,8769,2099,47.156,48.781,47.093,47.031,46.093,48.781,99,603,28,2133,2814
9.657,3401,8769,2099,47.25,49.0,47.093,46.968,46.062,49.0,99,602,28,2133,2814
9.773,3401,8769,2099,47.156,48.843,47.25,47.062,46.062,48.843,99,602,28,2133,2814
9.889,3401,8769,2099,47.0,48.968,47.093,47.062,46.156,48.968,99,601,28,2133,2814
10.005,3401,8769,2099,47.031,48.843,47.187,47.062,46.093,48.843,99,601,28,2133,2814
10.121,3401,8769,2099,47.156,49.031,47.062,47.031,46.093,49.031,99,602,28,2133,2814
10.237,3401,8769,2099,47.218,48.812,47.187,47.218,46.156,48.812,99,602,28,2133,2814
10.353,3401,8769,2099,47.093,48.812,47.218,47.0,46.093,48.812,99,601,28,2133,2814
10.47,3401,8769,2099,47.25,48.968,47.25,47.031,46.093,48.968,99,603,28,2133,2814
10.588,3401,8769,2099,47.375,49.031,47.093,47.125,46.093,49.031,99,601,28,2133,2814
10.704,3401,8769,2099,47.343,48.906,47.0,47.062,46.125,48.906,99,602,28,2133,2814
10.819,3401,8808,2099,47.156,49.062,47.312,47.062,46.187,49.062,99,602,28,2133,2814
10.934,3401,8794,2099,47.093,48.937,47.187,47.281,46.312,48.937,99,603,28,2133,2814
11.048,3401,8834,2099,47.156,48.875,47.25,47.281,46.25,48.875,99,601,28,2133,2814
11.165,3401,8808,2099,47.031,49.25,47.281,47.312,46.281,49.25,99,603,28,2133,2814
11.281,3401,8808,2099,47.031,48.906,47.281,47.343,46.281,48.906,99,602,28,2133,2814
11.399,3401,8808,2099,47.187,48.968,47.281,47.343,46.312,48.968,99,601,28,2133,2814
11.515,3441,8794,2099,47.093,48.875,47.375,47.281,46.375,48.875,99,603,28,2133,2814
11.631,3441,8808,2099,47.125,49.093,47.375,47.406,46.375,49.093,99,603,28,2133,2814
11.748,3401,8769,2099,47.343,48.812,47.375,47.093,46.187,48.812,99,603,28,2133,2814
11.866,3401,8769,2099,47.312,49.031,47.437,47.156,46.187,49.031,99,601,28,2133,2814
11.982,3401,8769,2099,47.343,49.187,47.156,47.218,46.312,49.187,99,602,28,2133,2814
12.096,3401,8755,2099,47.156,49.125,47.468,47.437,46.281,49.125,99,601,28,2133,2814
12.211,3401,8794,2099,47.093,48.968,47.281,47.406,46.343,48.968,99,601,28,2133,2814
12.327,3401,8808,2099,47.156,49.375,47.25,47.281,46.25,49.375,99,602,28,2133,2814
12.441,3401,8769,2099,47.062,49.281,47.5,47.281,46.406,49.281,99,603,28,2133,2814
12.557,3401,8769,2099,47.062,49.468,47.281,47.312,46.375,49.468,99,603,28,2133,2814
12.671,3401,8769,2099,47.125,49.281,47.312,47.281,46.406,49.281,99,601,28,2133,2814
