t_rel_s,vdd_cpu_gpu_cv_mw,vdd_in_mw,vdd_soc_mw,temp_cpu_c,temp_gpu_c,temp_soc0_c,temp_soc1_c,temp_soc2_c,temp_tj_c,gpu_util_pct,gpu_mhz,emc_util_pct,emc_mhz,ram_used_mb
0.0,1510,6279,2424,50.281,51.562,50.218,50.937,49.5,51.562,0,914,1,3199,3247
0.213,1391,6090,2424,50.5,51.406,50.125,50.812,49.375,51.406,0,915,1,3199,3247
0.428,1430,6160,2424,50.781,51.75,50.25,50.687,49.437,51.75,15,914,1,3199,3274
0.643,1944,7034,2583,50.718,52.468,50.218,50.687,49.5,52.468,96,897,1,3199,3431
0.856,3474,9309,2926,51.0,52.687,50.187,50.843,49.75,52.687,96,904,4,3199,3431
1.074,4454,10701,3119,50.718,53.062,50.343,50.781,49.875,53.062,96,904,7,3199,3429
1.287,4998,11551,3232,51.218,53.031,50.312,50.781,49.843,53.031,96,904,9,3199,3423
1.502,5304,11984,3311,51.031,53.156,50.375,50.781,49.968,53.156,96,904,11,3199,3423
1.716,5501,12300,3345,51.093,53.656,50.437,50.75,50.218,53.656,96,904,13,3199,3421
1.931,5610,12437,3384,51.531,53.812,50.468,51.0,50.218,53.812,96,904,14,3199,3421
2.145,5688,12516,3384,51.406,53.625,50.468,50.906,50.218,53.625,96,905,15,3199,3421
2.358,5727,12595,3384,51.312,53.5,50.562,50.843,50.25,53.5,96,904,16,3199,3421
2.571,5767,12792,3424,51.093,53.875,50.625,51.187,50.343,53.875,96,905,17,3199,3421
2.785,5767,12831,3424,51.656,53.656,50.562,51.093,50.406,53.656,96,904,18,3199,3420
2.998,5767,12792,3424,51.5,53.656,50.781,50.968,50.468,53.656,96,903,18,3199,3420
3.212,5767,12752,3424,51.343,53.687,50.718,51.187,50.562,53.687,96,904,19,3199,3420
3.424,5767,12713,3424,51.906,54.125,50.718,51.187,50.531,54.125,96,904,19,3199,3420
3.637,5767,12713,3424,51.625,53.843,50.812,51.187,50.562,53.843,96,904,19,3199,3420
3.85,5806,12752,3424,51.531,53.781,50.75,51.312,50.656,53.781,96,904,20,3199,3419
