t_rel_s,vdd_cpu_gpu_cv_mw,vdd_in_mw,vdd_soc_mw,temp_cpu_c,temp_gpu_c,temp_soc0_c,temp_soc1_c,temp_soc2_c,temp_tj_c,gpu_util_pct,gpu_mhz,emc_util_pct,emc_mhz,ram_used_mb
0.0,1510,6279,2424,50.031,51.062,49.843,50.343,49.031,51.062,0,915,1,3199,3032
0.214,1391,6090,2424,50.0,51.406,49.875,50.343,49.125,51.406,0,915,1,3199,3032
0.428,1430,6160,2424,50.312,51.125,49.843,50.468,49.031,51.125,0,914,1,3199,3074
0.643,2218,7380,2618,50.437,52.218,50.0,50.375,49.281,52.218,98,897,2,3199,3209
0.857,4178,10283,3040,50.437,53.312,49.937,50.375,49.562,53.312,98,905,5,3199,3209
1.07,5304,12024,3272,50.5,53.187,50.0,50.531,49.781,53.187,98,904,9,3199,3209
1.283,6041,13146,3418,51.093,53.312,50.25,50.531,49.781,53.312,98,906,11,3199,3209
1.497,6462,13714,3536,50.906,53.812,50.218,50.531,50.031,53.812,98,907,13,3199,3209
1.711,6697,14067,3570,50.968,54.093,50.125,50.531,50.125,54.093,98,905,15,3199,3209
1.925,6843,14343,3609,51.343,53.75,50.187,50.656,50.125,53.75,98,906,17,3199,3209
2.14,6960,14515,3648,51.468,53.656,50.468,50.656,50.156,53.656,98,905,18,3199,3209
2.354,7038,14633,3648,51.281,53.843,50.531,50.656,50.25,53.843,98,905,19,3199,3209
2.569,7077,14633,3648,51.187,54.375,50.468,50.656,50.406,54.375,98,905,20,3199,3209
2.783,7038,14594,3648,51.562,53.968,50.375,50.843,50.406,53.968,98,905,21,3199,3209
2.996,7038,14633,3648,51.437,54.25,50.593,50.812,50.437,54.25,98,905,22,3199,3209
3.209,7077,14633,3687,51.437,54.125,50.656,50.75,50.593,54.125,98,905,22,3199,3209
3.423,7038,14594,3648,51.656,54.656,50.562,50.968,50.593,54.656,98,905,23,3199,3209
3.637,7077,14633,3687,51.75,54.343,50.75,50.937,50.593,54.343,98,906,23,3199,3209
3.85,7077,14633,3648,51.687,54.281,50.75,50.875,50.875,54.531,98,905,24,3199,3209
4.064,7077,14594,3648,51.531,54.25,50.718,51.125,50.812,54.25,98,906,24,3199,3209
4.279,7077,14633,3648,51.906,54.843,50.656,51.093,50.875,54.843,98,906,24,3199,3209
4.493,7077,14633,3648,51.875,54.375,50.875,51.031,50.843,54.375,98,904,24,3199,3209
4.707,7077,14594,3648,51.75,54.687,50.812,51.093,50.937,54.687,98,904,24,3199,3209
4.922,7077,14633,3687,52.187,54.468,50.906,51.25,51.0,54.468,98,905,25,3199,3209
5.135,7038,14633,3648,52.062,54.875,50.843,51.187,50.968,54.875,98,906,25,3199,3209
5.348,7144,14790,3681,51.875,54.625,50.906,51.156,51.125,54.625,98,905,25,3199,3210
5.561,7105,14712,3681,51.812,54.812,50.968,51.187,51.125,54.812,98,905,25,3199,3210
5.775,7077,14672,3648,52.312,54.656,50.968,51.406,51.093,54.656,98,905,25,3199,3210
5.989,7077,14672,3687,51.968,55.031,51.156,51.25,51.031,55.031,98,905,25,3199,3210
6.203,7077,14633,3687,51.968,54.687,51.031,51.25,51.281,54.687,98,905,25,3199,3210
6.417,7077,14633,3642,52.437,54.968,51.031,51.375,51.218,54.968,98,905,25,3199,3210
6.63,7077,14633,3687,52.25,54.875,51.281,51.468,51.156,54.875,98,905,25,3199,3210
