t_rel_s,vdd_cpu_gpu_cv_mw,vdd_in_mw,vdd_soc_mw,temp_cpu_c,temp_gpu_c,temp_soc0_c,temp_soc1_c,temp_soc2_c,temp_tj_c,gpu_util_pct,gpu_mhz,emc_util_pct,emc_mhz,ram_used_mb
0.0,2759,8582,2764,62.031,63.187,60.593,61.593,61.093,63.187,47,915,20,3199,3902
0.216,2566,8187,2729,62.25,63.125,60.5,61.5,60.937,63.125,35,913,17,3199,3901
0.433,2527,8068,2689,61.968,63.125,60.5,61.343,60.937,63.125,36,912,15,3199,3915
0.649,2566,8187,2649,61.75,63.125,60.625,61.343,60.843,63.125,50,915,14,3199,4008
0.864,2645,8147,2649,61.812,63.218,60.562,61.25,60.875,63.218,42,915,13,3199,4110
1.079,2685,8305,2689,61.718,62.843,60.375,61.187,60.812,62.843,35,912,12,3199,4244
1.294,2724,8305,2689,61.781,62.843,60.281,61.343,60.781,62.843,37,911,11,3199,4292
1.508,2724,8266,2649,61.843,62.656,60.25,61.281,60.687,62.656,37,913,10,3199,4348
1.722,2724,8266,2689,61.812,62.937,60.312,61.062,60.75,62.937,50,911,10,3199,4403
1.935,2685,8187,2689,61.625,62.687,60.218,61.281,60.593,62.687,43,913,9,3199,4435
2.149,2645,8108,2649,61.781,62.75,60.187,61.156,60.5,62.75,40,913,9,3199,4470
2.364,2685,8226,2649,61.437,62.5,60.25,61.187,60.5,62.5,40,913,8,3199,4501
2.581,2645,8108,2649,61.281,62.531,60.218,61.031,60.531,62.531,47,910,8,3199,4531
2.795,2645,8108,2649,61.375,62.531,60.187,61.031,60.468,62.531,51,915,8,3199,4559
3.009,2606,8068,2649,61.375,62.406,60.093,61.125,60.437,62.406,39,915,7,3199,4585
3.226,2645,8108,2649,61.656,62.468,60.093,61.125,60.5,62.468,41,914,7,3199,4632
3.443,2645,8108,2649,61.125,62.375,60.0,61.062,60.406,62.375,52,913,7,3199,4656
3.659,2645,8068,2649,61.312,62.375,59.937,60.968,60.343,62.375,45,907,7,3199,4675
3.875,2606,8029,2649,61.187,62.406,60.031,60.937,60.25,62.406,39,911,7,3199,4706
4.091,2606,8029,2649,61.156,62.156,60.031,60.937,60.25,62.156,42,915,7,3199,4730
4.303,2645,8108,2649,61.468,62.531,59.968,61.031,60.281,62.531,55,915,7,3199,4761
4.518,2645,8147,2649,61.343,62.562,59.843,61.0,60.187,62.562,41,915,7,3199,4793
4.732,2645,8266,2649,61.031,62.281,59.968,60.906,60.187,62.281,40,915,6,3199,4817
4.946,2685,8424,2649,60.937,62.125,59.843,60.812,60.25,62.125,39,915,6,3199,4856
5.161,2685,8424,2649,61.375,62.062,59.843,60.937,60.125,62.062,47,913,6,3199,4880
5.375,2843,8622,2685,61.218,62.468,59.718,60.843,60.187,62.468,53,911,7,3199,4895
5.589,2803,8503,2689,61.062,62.187,59.875,60.812,60.125,62.187,40,913,7,3199,4920
5.804,2803,8385,2689,61.125,62.281,59.781,60.718,60.218,62.281,40,911,7,3199,4951
6.018,2764,8305,2649,60.875,62.062,59.656,60.906,60.062,62.062,36,911,7,3199,4979
6.232,2764,8305,2649,61.156,62.281,59.656,60.781,60.125,62.062,48,910,7,3199,4990
6.445,2724,8226,2649,61.0,62.375,59.75,60.718,60.093,62.375,40,912,7,3199,5007
6.659,2724,8187,2649,61.125,62.062,59.687,60.625,60.031,62.062,36,909,7,3199,5008
6.874,2724,8305,2689,61.312,61.875,59.656,60.718,60.031,61.875,32,907,7,3199,5033
