t_rel_s,vdd_cpu_gpu_cv_mw,vdd_in_mw,vdd_soc_mw,temp_cpu_c,temp_gpu_c,temp_soc0_c,temp_soc1_c,temp_soc2_c,temp_tj_c,gpu_util_pct,gpu_mhz,emc_util_pct,emc_mhz,ram_used_mb
0.0,2056,7447,2614,59.437,61.25,58.5,59.187,58.843,61.25,0,915,17,3199,3753
0.213,1743,6864,2539,59.687,60.906,58.375,59.25,58.687,60.906,0,916,14,3199,3753
0.426,1663,6666,2499,59.593,60.531,58.406,59.093,58.687,60.531,0,915,12,3199,3756
0.641,1703,6666,2499,59.343,60.875,58.312,59.093,58.593,60.875,0,915,10,3199,3819
0.855,1743,6626,2499,59.25,60.843,58.312,59.281,58.593,60.843,0,915,9,3199,3929
1.069,1743,6745,2499,59.531,60.562,58.218,59.093,58.468,60.562,0,915,8,3199,4087
1.282,1743,6705,2499,59.406,60.437,58.25,59.031,58.5,60.437,0,915,7,3199,4134
1.495,1822,6745,2499,59.218,60.625,58.187,58.968,58.406,60.625,0,915,6,3199,4184
1.708,1822,6785,2499,59.687,60.437,58.062,58.968,58.312,60.437,0,915,5,3199,4247
1.923,1861,6745,2460,59.281,60.437,58.156,59.0,58.343,60.437,1,916,5,3199,4294
2.137,1861,6745,2460,59.187,60.187,58.031,58.906,58.187,60.187,1,915,4,3199,4333
2.352,1901,6785,2460,59.125,60.437,58.0,59.062,58.218,60.437,0,913,4,3199,4382
2.566,1901,6785,2460,59.093,60.531,57.906,58.937,58.218,60.531,1,915,3,3199,4413
2.78,1901,6745,2460,58.937,60.218,58.031,58.937,58.125,60.218,10,915,3,3199,4453
2.993,1901,6785,2460,58.625,60.031,57.968,58.875,58.093,60.031,1,915,3,3199,4492
3.206,1901,6785,2460,59.093,60.281,57.875,58.875,58.062,60.281,1,915,2,3199,4524
3.421,1901,6745,2460,58.937,60.312,58.0,58.875,58.031,60.312,0,915,2,3199,4563
3.634,1901,6745,2460,58.75,60.031,57.843,58.781,58.062,60.031,0,915,2,3199,4603
3.848,1901,6745,2460,58.781,59.906,57.781,58.906,57.968,59.906,1,915,2,3199,4642
4.061,1901,6745,2460,58.875,60.218,57.875,58.75,57.937,60.218,1,915,2,3199,4681
4.275,1901,6785,2460,58.718,59.937,57.75,58.718,58.0,59.937,1,915,2,3199,4713
4.489,1901,6745,2460,58.562,59.968,57.812,58.718,57.968,59.968,1,915,1,3199,4744
4.703,1901,6745,2460,59.312,59.812,57.75,58.843,57.875,59.812,1,915,1,3199,4792
4.92,1901,6785,2460,58.843,59.781,57.593,58.75,57.875,59.781,0,915,1,3199,4868
5.134,2768,8200,2654,58.468,61.031,57.75,58.593,58.031,61.031,99,910,3,3199,4904
5.346,4211,10424,2877,58.843,61.218,57.656,58.562,58.031,61.218,99,909,6,3199,4904
