t_rel_s,vdd_cpu_gpu_cv_mw,vdd_in_mw,vdd_soc_mw,temp_cpu_c,temp_gpu_c,temp_soc0_c,temp_soc1_c,temp_soc2_c,temp_tj_c,gpu_util_pct,gpu_mhz,emc_util_pct,emc_mhz,ram_used_mb
0.0,2843,8464,2768,58.625,60.187,57.875,58.437,58.187,60.187,0,916,27,3199,3846
0.214,2214,7447,2654,58.406,59.937,57.687,58.25,58.031,59.937,0,916,23,3199,3846
0.428,1941,7023,2575,58.718,60.218,57.562,58.375,57.812,60.218,0,916,20,3199,3879
0.641,1861,6864,2539,58.5,59.875,57.562,58.25,57.75,59.875,0,915,17,3199,3976
0.854,1822,6745,2499,58.375,59.593,57.437,58.187,57.718,59.593,0,916,14,3199,4078
1.068,1822,6745,2499,58.593,59.875,57.343,58.406,57.656,59.875,0,916,12,3199,4161
1.281,1782,6705,2499,58.437,59.5,57.468,58.218,57.562,59.5,0,915,11,3199,4208
1.494,1782,6666,2499,58.218,59.968,57.312,58.156,57.531,59.968,0,916,9,3199,4263
1.709,1822,6705,2499,58.125,59.343,57.281,58.125,57.531,59.343,18,915,8,3199,4321
1.925,1822,6705,2460,58.468,59.687,57.125,58.187,57.437,59.5,25,915,7,3199,4349
2.14,1861,6705,2460,58.218,59.781,57.218,58.093,57.312,59.781,21,916,6,3199,4372
2.354,1861,6705,2460,57.968,59.531,57.218,58.031,57.312,59.531,23,915,5,3199,4396
2.568,1861,6705,2460,58.0,59.406,57.093,57.937,57.343,59.406,0,915,5,3199,4434
2.781,1861,6705,2460,58.031,59.187,57.062,58.125,57.25,59.187,1,915,4,3199,4466
2.995,1901,6785,2460,58.0,59.468,57.156,57.968,57.156,59.468,1,915,4,3199,4505
3.208,1901,6785,2460,57.812,59.281,57.125,57.968,57.25,59.281,1,915,3,3199,4540
3.422,1901,6785,2460,58.093,59.093,57.0,58.093,57.156,59.093,1,915,3,3199,4571
3.636,1901,6785,2460,57.875,59.0,57.093,58.031,57.093,59.0,1,916,2,3199,4610
3.849,1901,6745,2460,57.781,59.343,56.968,57.937,57.125,59.343,1,915,2,3199,4649
4.062,1901,6745,2460,58.218,59.187,56.937,57.968,57.031,59.187,0,916,2,3199,4689
4.276,1901,6705,2460,57.906,58.937,56.781,58.0,57.0,58.937,1,916,2,3199,4720
4.489,1861,6705,2460,57.75,59.25,56.968,57.875,57.125,59.25,1,915,2,3199,4751
4.702,1901,6705,2460,57.656,59.0,56.843,58.0,57.031,59.0,1,915,2,3199,4783
4.915,1861,6705,2460,58.031,59.312,56.781,57.906,57.031,59.312,2,915,1,3199,4814
5.128,1901,6745,2460,57.75,59.062,56.875,57.875,57.062,59.062,1,916,1,3199,4854
5.342,1901,6785,2460,57.687,58.937,56.781,57.718,56.968,58.937,0,915,1,3199,4902
5.555,1901,6745,2460,58.156,59.125,56.687,57.906,56.968,59.125,0,915,1,3199,4902
5.768,1861,6864,2499,57.531,59.25,56.812,57.75,56.937,59.25,0,916,2,3199,4937
5.982,3114,9452,2922,57.906,59.843,56.812,57.656,57.031,59.843,91,914,7,3199,4937
6.197,3778,10959,3232,57.75,59.625,56.843,57.875,57.062,59.625,10,906,11,3199,5016
6.412,4276,12044,3463,58.031,59.968,56.718,57.781,57.125,59.968,65,909,16,3199,5016
6.625,4504,13046,3733,58.062,60.437,56.906,57.656,57.281,60.437,65,907,23,3199,5016
6.839,4080,12280,3615,57.843,59.843,56.812,57.625,57.156,59.843,39,914,25,3199,5016
7.052,3968,11808,3503,58.281,59.781,56.812,57.875,57.156,59.781,34,908,25,3199,5016
7.271,3075,9832,3119,57.937,59.5,56.843,57.937,57.093,59.5,0,916,22,3199,5015
7.485,2527,8543,2847,57.812,59.125,56.968,57.843,57.062,59.125,0,916,19,3199,5015
7.702,2214,7883,2733,57.906,59.093,56.843,57.781,56.937,59.093,0,915,17,3199,5026
7.917,3080,8938,2847,57.843,60.343,56.812,57.718,57.062,60.343,99,905,15,3199,5026
8.13,6452,13714,3452,58.312,61.031,56.781,57.843,57.312,61.031,98,905,19,3199,5026
8.345,8366,16501,3825,58.593,61.812,57.0,57.843,57.593,61.812,99,909,23,3199,5026
8.56,9563,18279,4046,58.625,62.187,56.937,57.75,57.75,62.187,99,909,26,3199,5026
8.775,10282,19339,4195,58.656,61.906,57.156,57.718,57.937,61.906,99,905,28,3199,5026
8.989,10728,19929,4266,59.093,62.343,57.093,57.968,58.031,62.343,99,909,31,3199,5026
9.204,10998,20317,4305,58.906,62.343,57.187,57.968,58.218,62.343,99,909,32,3199,5026
9.419,11134,20589,4343,59.25,62.375,57.312,57.906,58.281,62.375,99,906,34,3199,5027
9.634,11288,20749,4375,59.125,62.468,57.375,57.968,58.5,62.468,99,907,35,3199,5027
9.849,11327,20788,4375,59.031,62.562,57.562,57.968,58.531,62.562,99,907,36,3199,5027
10.065,11327,20827,4375,59.531,62.625,57.531,58.218,58.593,62.625,99,909,37,3199,5027
10.281,11327,20904,4375,59.25,62.968,57.531,58.218,58.656,62.75,99,904,38,3199,5027
10.495,11365,20865,4375,59.5,63.187,57.687,58.187,58.687,63.187,99,909,39,3199,5027
10.71,11365,20865,4375,59.468,63.0,57.781,58.312,58.843,63.0,99,909,39,3199,5026
10.925,11365,20943,4375,59.25,63.156,57.75,58.281,58.843,63.156,99,909,40,3199,5026
11.141,11365,20943,4375,59.812,63.281,57.75,58.187,58.906,63.281,99,908,40,3199,5026
11.356,11365,20904,4375,59.468,62.968,57.812,58.375,58.906,62.968,99,909,40,3199,5021
11.57,11365,20904,4375,59.906,63.125,57.937,58.375,58.968,63.125,99,906,41,3199,5019
11.785,11365,20904,4375,59.656,63.0,57.906,58.406,59.093,63.0,99,909,41,3199,5019
12.001,11365,20904,4375,59.562,63.156,57.968,58.375,59.187,63.156,99,907,41,3199,5019
12.216,11365,20904,4375,60.031,63.218,57.843,58.406,59.156,63.218,99,903,41,3199,5019
12.429,11365,20904,4375,59.812,63.156,57.843,58.531,59.187,63.156,99,904,42,3199,5017
12.644,11365,20904,4375,59.75,63.406,58.093,58.562,59.156,63.406,99,909,42,3199,5017
12.858,11365,20904,4375,59.625,63.281,58.062,58.437,59.25,63.281,99,908,42,3199,5017
13.074,11404,20943,4414,59.812,63.343,58.093,58.593,59.343,63.343,99,909,42,3199,5017
13.29,11423,21098,4414,59.937,63.5,58.125,58.812,59.281,63.5,99,908,42,3199,5018
13.507,11423,21059,4414,60.125,63.625,58.125,58.781,59.25,63.625,99,904,42,3199,5016
13.721,10767,20084,4305,60.031,63.062,58.156,58.843,59.312,63.062,99,908,41,3199,5014
13.936,11019,20439,4336,60.031,63.437,58.218,58.75,59.468,63.437,99,915,41,3199,5014
14.15,11211,20710,4375,59.968,63.843,58.25,58.625,59.531,63.843,99,912,42,3199,5014
14.364,11327,20904,4375,59.968,63.531,58.281,58.906,59.437,63.531,99,912,42,3199,5014
14.579,11385,20982,4375,60.218,63.718,58.25,58.812,59.593,63.718,99,912,42,3199,5013
14.794,11423,21020,4375,60.125,63.906,58.531,58.906,59.5,63.906,99,909,42,3199,5013
15.009,11462,21059,4414,60.093,63.75,58.468,58.812,59.625,63.75,99,912,42,3199,5013
15.224,11462,21059,4414,60.468,63.812,58.375,59.031,59.687,63.812,99,908,42,3199,5013
15.439,11462,21059,4414,60.406,63.687,58.375,59.0,59.687,63.687,99,912,42,3199,5013
15.653,11500,21098,4414,60.375,63.781,58.625,58.937,59.656,63.781,99,908,42,3199,5014
15.868,11500,21098,4414,60.218,64.093,58.562,58.937,59.781,64.093,99,911,42,3199,5014
16.083,11500,21137,4414,60.281,64.218,58.687,58.968,59.843,64.218,99,911,42,3199,5014
16.297,11539,21137,4414,60.75,64.0,58.656,59.125,59.843,64.0,99,910,42,3199,5014
