t_rel_s,vdd_cpu_gpu_cv_mw,vdd_in_mw,vdd_soc_mw,temp_cpu_c,temp_gpu_c,temp_soc0_c,temp_soc1_c,temp_soc2_c,temp_tj_c,gpu_util_pct,gpu_mhz,emc_util_pct,emc_mhz,ram_used_mb
0.0,1507,6319,2424,50.562,52.0,50.312,51.0,49.593,51.718,0,914,1,3199,3854
0.213,1391,6120,2424,50.437,51.75,50.343,50.906,49.656,52.062,0,915,1,3199,3853
0.426,1430,6160,2424,50.593,51.812,50.25,51.125,49.593,51.812,0,914,1,3199,3878
0.639,1547,6319,2464,51.031,51.687,50.562,51.062,49.593,51.687,0,914,1,3199,3981
0.852,1626,6398,2464,50.906,52.093,50.468,51.0,49.656,52.093,0,914,1,3199,4075
1.065,1666,6478,2464,51.125,51.812,50.343,51.031,49.718,51.812,0,915,1,3199,4177
1.278,1706,6518,2464,50.937,51.625,50.531,51.0,49.562,51.625,0,914,1,3199,4224
1.492,1706,6518,2464,50.75,51.937,50.437,50.875,49.687,51.937,0,914,1,3199,4272
1.705,1745,6597,2464,51.25,51.75,50.437,50.875,49.625,51.75,1,915,1,3199,4338
1.918,1785,6637,2464,50.906,52.218,50.343,51.031,49.656,52.218,1,913,1,3199,4382
2.131,1785,6637,2464,50.812,51.875,50.5,50.937,49.75,51.875,1,914,1,3199,4421
2.345,1825,6676,2464,50.937,51.718,50.406,50.906,49.656,52.031,13,905,1,3199,4460
2.558,1825,6637,2464,51.0,51.812,50.437,51.062,49.656,51.812,1,914,1,3199,4500
2.771,1825,6637,2464,50.875,52.218,50.468,50.875,49.75,52.218,1,914,1,3199,4529
2.986,1825,6676,2460,50.687,51.843,50.406,50.812,49.687,51.843,0,915,1,3199,4568
3.2,1825,6676,2464,51.218,51.687,50.375,51.093,49.593,51.687,1,914,1,3199,4607
3.413,1825,6637,2464,50.937,52.031,50.468,50.968,49.625,52.031,1,915,1,3199,4639
3.626,1825,6637,2464,50.812,51.843,50.406,50.937,49.781,52.281,0,914,1,3199,4678
3.84,1825,6637,2464,51.031,51.937,50.437,51.062,49.687,51.937,1,913,1,3199,4717
4.053,1825,6637,2464,51.062,51.718,50.343,51.0,49.593,51.718,1,914,1,3199,4757
4.268,1825,6637,2464,50.781,52.187,50.5,50.906,49.781,52.187,1,914,1,3199,4786
4.481,1825,6597,2464,50.718,52.218,50.406,51.125,49.718,52.218,1,915,1,3199,4818
4.696,1825,6597,2464,51.156,52.0,50.468,51.125,49.781,52.0,1,914,1,3199,4857
4.916,1825,6637,2464,50.875,51.781,50.406,51.125,49.812,51.781,0,915,1,3199,4901
5.129,2847,8055,2575,51.0,53.25,50.593,51.0,49.718,53.25,99,911,2,3199,4916
5.342,4100,9650,2649,50.875,53.218,50.5,51.0,49.937,53.218,52,910,4,3199,4916
5.555,4880,10622,2724,51.0,53.312,50.5,51.031,50.062,53.312,99,910,5,3199,4916
5.769,5501,11314,2720,51.281,53.968,50.531,51.125,50.187,53.968,99,910,6,3199,4916
5.983,5894,11906,2794,50.937,53.937,50.656,51.0,50.343,54.093,99,910,7,3199,4916
6.197,6423,13067,2986,51.562,54.062,50.718,51.031,50.343,54.062,75,910,10,3199,4916
6.41,6736,13557,3065,51.375,54.125,50.781,51.156,50.406,54.125,99,911,12,3199,4916
6.623,6619,13203,2986,51.25,54.343,50.843,51.031,50.468,54.343,99,910,13,3199,4916
6.837,6316,12713,2907,51.093,54.062,50.843,51.187,50.562,54.062,99,910,13,3199,4916
7.05,6041,12201,2873,51.531,54.375,50.843,51.218,50.531,54.375,52,909,13,3199,4916
7.263,5933,11984,2833,51.437,54.062,51.062,51.218,50.468,54.062,99,909,13,3199,4916
7.476,5649,12319,3070,51.375,54.062,50.937,51.281,50.531,54.062,99,910,15,3199,4995
7.689,5914,13478,3418,51.937,54.656,50.875,51.281,50.656,54.656,99,909,21,3199,4995
7.903,6071,13714,3373,51.656,54.718,51.062,51.281,50.687,54.718,99,910,22,3199,4995
8.117,6188,13596,3300,51.437,54.468,51.093,51.25,50.875,54.468,99,909,23,3199,4994
8.33,6188,13360,3222,51.843,54.312,50.937,51.531,50.812,54.312,45,910,22,3199,4994
8.544,6413,13871,3295,51.75,54.843,51.031,51.375,50.781,54.843,99,910,23,3199,4994
8.757,6725,14555,3407,51.812,54.875,51.187,51.406,51.062,54.875,99,910,26,3199,4994
8.97,7132,15706,3675,51.781,55.0,51.125,51.687,51.125,55.0,99,910,29,3199,4994
9.183,6792,15001,3564,51.937,54.906,51.156,51.593,51.125,54.906,66,910,29,3199,4993
9.396,6675,15275,3720,51.968,54.75,51.343,51.562,51.187,54.75,99,909,32,3199,4993
9.611,6334,14398,3530,52.25,54.687,51.281,51.687,51.156,54.687,60,910,31,3199,4993
9.825,6295,14084,3452,52.281,54.656,51.25,51.656,51.062,54.656,99,910,31,3199,4993
10.038,6256,13753,3295,51.968,55.0,51.406,51.718,51.25,55.0,99,910,29,3199,4993
10.252,6334,13832,3334,52.468,55.156,51.437,51.656,51.343,55.156,99,910,29,3199,4990
10.466,6452,14319,3452,52.375,55.062,51.437,51.781,51.281,55.062,99,910,30,3199,4990
10.681,6636,14712,3525,52.468,54.843,51.531,51.781,51.312,54.843,33,910,31,3199,4991
10.894,6910,15471,3675,52.218,55.406,51.562,51.718,51.468,55.406,99,910,34,3199,4991
11.107,6714,15197,3642,52.406,55.468,51.531,51.937,51.468,55.468,99,910,34,3199,4988
11.322,6519,15275,3799,52.718,55.093,51.468,51.843,51.593,55.093,99,910,36,3199,4988
11.537,6508,15823,3988,52.687,55.093,51.718,51.843,51.531,55.281,99,910,40,3199,4989
11.751,6470,15823,3988,52.468,55.281,51.656,51.875,51.625,55.281,99,910,42,3199,4989
11.965,6547,16032,4066,52.468,55.687,51.656,52.125,51.656,55.687,99,910,43,3199,4989
12.178,6459,16697,4333,52.968,55.468,51.843,51.968,51.718,55.468,99,910,48,3199,4989
12.392,6537,17099,4450,52.812,55.468,51.843,51.937,51.937,55.468,99,910,51,3199,4989
12.606,6090,15079,3916,52.437,55.062,51.812,52.093,51.75,55.062,81,909,47,3199,4993
12.819,5865,13888,3530,52.656,55.437,51.687,52.125,51.718,55.437,99,910,43,3199,4993
13.033,5757,13282,3379,52.75,55.156,51.781,52.031,51.593,55.156,99,910,40,3199,4993
13.246,6178,14084,3491,52.531,55.5,51.843,52.031,51.875,55.5,99,910,39,3199,4990
13.46,6586,15628,3871,52.843,55.843,51.875,52.312,51.843,55.843,99,910,42,3199,4993
13.674,6625,15876,3988,52.906,55.937,52.062,52.156,51.937,55.937,99,910,44,3199,4993
13.887,6207,15353,3949,52.812,55.468,51.937,52.156,51.968,55.468,99,910,45,3199,4993
14.1,6236,15837,4105,53.062,55.531,51.937,52.375,51.937,55.531,99,910,47,3199,4993
14.313,6236,15628,4027,52.812,55.906,52.156,52.312,51.906,55.906,99,910,47,3199,4993
14.526,6314,15628,4027,52.781,55.75,52.031,52.281,52.093,55.75,99,910,47,3199,4993
14.74,6392,16228,4223,53.375,56.125,52.0,52.562,52.156,56.125,99,910,50,3199,4993
14.956,6431,16580,4294,53.031,55.531,51.937,52.437,52.312,55.531,99,910,52,3199,4993
15.172,6051,14923,3838,53.375,55.406,52.312,52.468,51.968,55.406,85,910,48,3199,4995
15.387,5561,13517,3530,53.062,55.125,52.187,52.406,52.156,55.125,4,916,43,3199,4995
15.604,4904,12004,3227,52.875,54.843,52.125,52.468,52.0,54.843,0,916,38,3199,5000
15.821,4014,10543,2996,53.343,54.343,52.125,52.5,52.093,54.343,40,910,33,3199,5009
16.04,3080,9017,2808,52.906,54.062,52.156,52.531,52.0,54.062,0,916,28,3199,5009
16.255,2649,8319,2733,52.812,53.937,52.062,52.437,51.812,54.062,25,916,24,3199,5000
