t_rel_s,vdd_cpu_gpu_cv_mw,vdd_in_mw,vdd_soc_mw,temp_cpu_c,temp_gpu_c,temp_soc0_c,temp_soc1_c,temp_soc2_c,temp_tj_c,gpu_util_pct,gpu_mhz,emc_util_pct,emc_mhz,ram_used_mb
0.0,2645,8108,2689,60.437,62.406,59.468,60.187,59.843,62.406,0,916,22,3199,3854
0.214,2096,7210,2614,60.343,61.656,59.593,60.125,59.687,61.656,0,916,19,3199,3854
0.429,1861,6904,2535,60.406,61.875,59.375,60.0,59.687,61.875,10,915,16,3199,3879
0.643,1822,6785,2535,60.25,61.593,59.25,60.125,59.625,61.593,0,915,14,3199,3981
0.856,1861,6864,2495,60.656,61.906,59.312,60.093,59.437,61.906,0,916,12,3199,4075
1.071,1861,6944,2535,60.406,61.375,59.25,59.937,59.5,61.375,0,916,11,3199,4266
1.284,1861,6864,2495,60.218,61.562,59.031,59.906,59.343,61.562,0,913,9,3199,4313
1.498,1861,6824,2495,60.656,61.343,59.031,60.0,59.343,61.343,0,915,8,3199,4368
1.711,1901,6864,2495,60.406,61.625,59.125,59.937,59.375,61.625,0,915,7,3199,4423
1.924,1901,6864,2495,60.281,61.406,58.906,59.812,59.25,61.406,1,915,6,3199,4454
2.139,1941,6824,2499,59.718,61.312,58.812,60.0,59.187,61.312,1,914,5,3199,4501
2.353,1901,6824,2499,60.0,61.125,59.0,59.781,59.125,61.125,1,915,5,3199,4541
2.567,1901,6785,2460,59.812,61.062,58.906,59.812,59.187,61.062,1,915,4,3199,4573
2.781,1901,6824,2460,59.656,60.937,58.781,59.625,59.062,60.937,1,915,3,3199,4612
2.994,1901,6785,2460,60.093,61.125,58.75,59.843,59.0,61.125,1,915,3,3199,4644
3.208,1901,6785,2460,59.781,60.968,58.812,59.718,59.0,60.968,1,915,3,3199,4683
3.421,1901,6785,2460,60.0,61.343,58.687,59.5,58.968,61.343,0,915,2,3199,4722
3.634,1901,6824,2460,59.718,60.968,58.687,59.75,58.843,60.968,0,915,2,3199,4762
3.847,1980,6864,2460,59.687,60.812,58.687,59.562,58.937,60.812,7,914,2,3199,4793
4.061,1941,6824,2460,59.593,60.812,58.718,59.562,58.875,60.812,1,915,2,3199,4832
4.275,1941,6785,2460,59.812,61.156,58.625,59.718,58.75,61.156,1,915,2,3199,4864
4.49,1901,6785,2460,59.593,60.906,58.593,59.562,58.843,60.906,1,915,2,3199,4895
4.704,1901,6785,2460,59.593,60.906,58.656,59.468,58.875,60.906,1,915,1,3199,4935
4.918,1901,6824,2460,59.562,60.593,58.531,59.468,58.718,60.593,0,915,2,3199,4962
5.133,2412,7645,2575,59.281,61.593,58.406,59.562,58.781,61.593,99,909,2,3199,5006
